,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
698,red-fish-bleu-fish-chicago-2,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]","{'longitude': -87.5890605662786, 'latitude': 41.8015824607038}",(773) 952-4744,118.85379511540437,hNjEG7zH8UIZ0l3DbOhqyQ,https://s3-media3.fl.yelpcdn.com/bphoto/Ouw6OJxdaECu-NWsjxAZWA/o.jpg,False,"{'zip_code': '60615', 'state': 'IL', 'country': 'US', 'display_address': ['5121 S Harper', 'Chicago, IL 60615'], 'address3': '', 'address1': '5121 S Harper', 'address2': None, 'city': 'Chicago'}",Red fish bleu fish,+17739524744,,2.5,49,"['delivery', 'pickup']",https://www.yelp.com/biz/red-fish-bleu-fish-chicago-2?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
699,the-hyde-chicago,"[{'alias': 'speakeasies', 'title': 'Speakeasies'}]","{'longitude': -87.5888848, 'latitude': 41.801879}",(773) 952-4744,110.82390552131118,0WYi2AFjEaNWF9NAB3tJjA,https://s3-media2.fl.yelpcdn.com/bphoto/j0BvznsEazHxq7MNM0rnDw/o.jpg,False,"{'zip_code': '60615', 'state': 'IL', 'country': 'US', 'display_address': ['5115 S Harper', 'Chicago, IL 60615'], 'address3': None, 'address1': '5115 S Harper', 'address2': '', 'city': 'Chicago'}",The Hyde,+17739524744,,2.0,30,[],https://www.yelp.com/biz/the-hyde-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
700,bridgeport-coffee-chicago-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'longitude': -87.586741, 'latitude': 41.803278}",(773) 947-0348,90.2026145535407,9TgZHXAB1K0iiI4X2vY6MQ,https://s3-media2.fl.yelpcdn.com/bphoto/GGYlG33CVg_MzelkFaL4yQ/o.jpg,False,"{'zip_code': '60615', 'state': 'IL', 'country': 'US', 'display_address': ['5030 S Cornell Ave', 'Chicago, IL 60615'], 'address3': '', 'address1': '5030 S Cornell Ave', 'address2': '', 'city': 'Chicago'}",Bridgeport Coffee,+17739470348,$,3.5,79,['delivery'],https://www.yelp.com/biz/bridgeport-coffee-chicago-2?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
701,the-terrace-grill-chicago,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'longitude': -87.5844934844963, 'latitude': 41.8035472824475}",(773) 288-5500,146.5901013771977,Ppu2siTxsnYToZK4Nc4BcA,https://s3-media2.fl.yelpcdn.com/bphoto/UFNQzXoZhUY2R_V3LM1M3g/o.jpg,False,"{'zip_code': '60615', 'state': 'IL', 'country': 'US', 'display_address': ['5020 S Lake Shore Dr', 'Chicago, IL 60615'], 'address3': '', 'address1': '5020 S Lake Shore Dr', 'address2': '', 'city': 'Chicago'}",The Terrace Grill,+17732885500,,4.0,21,[],https://www.yelp.com/biz/the-terrace-grill-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
702,grandma-mauds-chicago,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'longitude': -87.5847625732422, 'latitude': 41.8032760620117}",(773) 493-5353,78.27563919929206,X7ym1MlJbKHiiq4_UHBcPA,https://s3-media1.fl.yelpcdn.com/bphoto/kV6J4caSO0xYIhHbl5aoIQ/o.jpg,False,"{'zip_code': '60615', 'state': 'IL', 'country': 'US', 'display_address': ['5020 S Lake Shore Dr', 'Ste 307', 'Chicago, IL 60615'], 'address3': '', 'address1': '5020 S Lake Shore Dr', 'address2': 'Ste 307', 'city': 'Chicago'}",Grandma Maud's,+17734935353,,4.0,1,[],https://www.yelp.com/biz/grandma-mauds-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
703,lindys-cookie-studio-chicago-2,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'longitude': -87.5839764775635, 'latitude': 41.8016367214881}",(773) 249-2253,186.73466493383555,_sNqDYuQl3vvh3U9s8Ei4Q,https://s3-media2.fl.yelpcdn.com/bphoto/t6JUaT09p7KozFIsMZ3rSQ/o.jpg,False,"{'zip_code': '60615', 'state': 'IL', 'country': 'US', 'display_address': ['Chicago, IL 60615'], 'address3': '', 'address1': '', 'address2': '', 'city': 'Chicago'}",Lindy's Cookie Studio,+17732492253,$,4.5,14,[],https://www.yelp.com/biz/lindys-cookie-studio-chicago-2?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
704,harold-washington-park-chicago,"[{'alias': 'tennis', 'title': 'Tennis'}, {'alias': 'parks', 'title': 'Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]","{'longitude': -87.582522029916, 'latitude': 41.8023287248447}",(312) 747-2703,51.041123617097504,P2ebjn3BY1qRMvaYcBHUtQ,https://s3-media1.fl.yelpcdn.com/bphoto/KcM-kvFN9nOTZNnaMw2lXA/o.jpg,False,"{'zip_code': '60615', 'state': 'IL', 'country': 'US', 'display_address': ['5200 S Hyde Park Blvd', 'Chicago, IL 60615'], 'address3': '', 'address1': '5200 S Hyde Park Blvd', 'address2': '', 'city': 'Chicago'}",Harold Washington Park,+13127472703,,3.0,6,[],https://www.yelp.com/biz/harold-washington-park-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
705,allstar-bar-and-grill-mc-cook,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'longitude': -87.82032, 'latitude': 41.80571}",(708) 442-8600,46.78826488375363,AvSpXbRzpIlx9nS8SDzIig,https://s3-media1.fl.yelpcdn.com/bphoto/wyUVATWsTleIFklYGPnOaQ/o.jpg,False,"{'zip_code': '60525', 'state': 'IL', 'country': 'US', 'display_address': ['7949 W 47th St', 'Mc Cook, IL 60525'], 'address3': '', 'address1': '7949 W 47th St', 'address2': '', 'city': 'Mc Cook'}",AllStar Bar & Grill,+17084428600,$,3.0,16,['delivery'],https://www.yelp.com/biz/allstar-bar-and-grill-mc-cook?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
706,tjs-pub-lyons,"[{'alias': 'pubs', 'title': 'Pubs'}]","{'longitude': -87.8193588256836, 'latitude': 41.8125991821289}",(708) 447-5122,131.61873029890435,3SK89kyhIs9jhQGGIrJHAA,,False,"{'zip_code': '60534', 'state': 'IL', 'country': 'US', 'display_address': ['7516 Prescott Ave', 'Lyons, IL 60534'], 'address3': '', 'address1': '7516 Prescott Ave', 'address2': '', 'city': 'Lyons'}",TJ's Pub,+17084475122,$$,4.0,3,['delivery'],https://www.yelp.com/biz/tjs-pub-lyons?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
707,chicago-portage-national-historic-site-lyons,"[{'alias': 'hiking', 'title': 'Hiking'}, {'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]","{'longitude': -87.8025358635819, 'latitude': 41.8056285935288}",,19.76317460516238,7y5WkQC7PGPjJ4UGqTcvPA,https://s3-media4.fl.yelpcdn.com/bphoto/IY60hyGO9DnUqv1tSv83Fw/o.jpg,False,"{'zip_code': '60534', 'state': 'IL', 'country': 'US', 'display_address': ['Salt Creek Greenway', 'Lyons, IL 60534'], 'address3': '', 'address1': 'Salt Creek Greenway', 'address2': '', 'city': 'Lyons'}",Chicago Portage National Historic Site,,,4.5,3,[],https://www.yelp.com/biz/chicago-portage-national-historic-site-lyons?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
708,donalds-famous-hot-dogs-chicago-2,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'longitude': -87.762321472168, 'latitude': 41.805606842041}",(708) 458-4343,44.34671295796993,cyac93exGPUEuqVtWAZ_WA,https://s3-media2.fl.yelpcdn.com/bphoto/ME2TLx8pubsWl0bi11ivyQ/o.jpg,False,"{'zip_code': '60686', 'state': 'IL', 'country': 'US', 'display_address': ['4759 S Central Ave', 'Chicago, IL 60686'], 'address3': '', 'address1': '4759 S Central Ave', 'address2': '', 'city': 'Chicago'}",Donald's Famous Hot Dogs,+17084584343,$,3.5,46,['delivery'],https://www.yelp.com/biz/donalds-famous-hot-dogs-chicago-2?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
709,burger-king-chicago-43,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'longitude': -87.762304, 'latitude': 41.804135}",,151.65677448601465,fqfn5K-wOTt4fsBYT9xrNQ,https://s3-media1.fl.yelpcdn.com/bphoto/OhA8iOzm34oUN-uE3jc6lg/o.jpg,False,"{'zip_code': '60638', 'state': 'IL', 'country': 'US', 'display_address': ['4851 South Central Ave', 'Chicago, IL 60638'], 'address3': None, 'address1': '4851 South Central Ave', 'address2': None, 'city': 'Chicago'}",Burger King,,$,1.5,8,[],https://www.yelp.com/biz/burger-king-chicago-43?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
710,pulqueria-midway-chicago-3,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]","{'longitude': -87.74348, 'latitude': 41.80512}",(773) 647-3000,125.743653007191,eOyjXknHb7nnu2GPYIQZ9w,https://s3-media2.fl.yelpcdn.com/bphoto/EJ_5oQOwAl7VSLvwI55z-A/o.jpg,False,"{'zip_code': '60638', 'state': 'IL', 'country': 'US', 'display_address': ['4820 S Cicero Ave', 'Ste 0', 'Chicago, IL 60638'], 'address3': '', 'address1': '4820 S Cicero Ave', 'address2': 'Ste 0', 'city': 'Chicago'}",Pulqueria Midway,+17736473000,$$,3.5,8,['pickup'],https://www.yelp.com/biz/pulqueria-midway-chicago-3?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
711,subway-chicago-567,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'longitude': -87.7426174325829, 'latitude': 41.8065070790333}",(773) 735-4388,165.52137314084175,84W761cQQ4YQDVMhj-WJCQ,https://s3-media1.fl.yelpcdn.com/bphoto/jpb7eBKG8jkXcBqfDPFx5g/o.jpg,False,"{'zip_code': '60632', 'state': 'IL', 'country': 'US', 'display_address': ['4735 S Cicero Ave', 'Chicago, IL 60632'], 'address3': '', 'address1': '4735 S Cicero Ave', 'address2': '', 'city': 'Chicago'}",Subway,+17737354388,$,1.5,7,['pickup'],https://www.yelp.com/biz/subway-chicago-567?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
712,birrieria-zaragoza-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'longitude': -87.72385, 'latitude': 41.80447}",(773) 523-3700,119.5203707231274,kdIJtpWmVhGDsgGyOyhzKg,https://s3-media4.fl.yelpcdn.com/bphoto/LiRgfexnc7yYEEj_IB80kQ/o.jpg,False,"{'zip_code': '60632', 'state': 'IL', 'country': 'US', 'display_address': ['4852 S Pulaski Rd', 'Chicago, IL 60632'], 'address3': '', 'address1': '4852 S Pulaski Rd', 'address2': '', 'city': 'Chicago'}",Birrieria Zaragoza,+17735233700,$$,4.5,514,"['pickup', 'delivery']",https://www.yelp.com/biz/birrieria-zaragoza-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
713,pastel-cakes-and-more-chicago,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]","{'longitude': -87.72388, 'latitude': 41.80549}",(773) 523-5595,65.84968615830806,J8p4RhUFhlzJi8uwVX1qQg,https://s3-media1.fl.yelpcdn.com/bphoto/VHYuaCZ2yc5DacjLfr0EDw/o.jpg,False,"{'zip_code': '60632', 'state': 'IL', 'country': 'US', 'display_address': ['4814 S Pulaski Rd', 'Chicago, IL 60632'], 'address3': '', 'address1': '4814 S Pulaski Rd', 'address2': '', 'city': 'Chicago'}",Pastel! Cakes and More,+17735235595,$$,4.0,112,[],https://www.yelp.com/biz/pastel-cakes-and-more-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
714,angelos-stuffed-pizza-chicago,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'longitude': -87.7237130663789, 'latitude': 41.8045554968242}",(773) 927-9355,110.74997610842911,lDAIzefrjFj_bHeRJS8Xvw,https://s3-media1.fl.yelpcdn.com/bphoto/b47RqLtRHYTmKUGu05cOLA/o.jpg,False,"{'zip_code': '60632', 'state': 'IL', 'country': 'US', 'display_address': ['4850 S Pulaski Rd', 'Chicago, IL 60632'], 'address3': '', 'address1': '4850 S Pulaski Rd', 'address2': '', 'city': 'Chicago'}",Angelo's Stuffed Pizza,+17739279355,$$,4.0,111,"['pickup', 'delivery']",https://www.yelp.com/biz/angelos-stuffed-pizza-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
715,watra-night-club-chicago,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'lounges', 'title': 'Lounges'}]","{'longitude': -87.7239, 'latitude': 41.8061999}",(773) 927-0710,105.2150334552821,SbJdNgfnz7maYPY5pULJDw,https://s3-media3.fl.yelpcdn.com/bphoto/qrXOk412wA3UTSNA_k9kcA/o.jpg,False,"{'zip_code': '60632', 'state': 'IL', 'country': 'US', 'display_address': ['4758 S Pulaski Rd', 'Chicago, IL 60632'], 'address3': '', 'address1': '4758 S Pulaski Rd', 'address2': None, 'city': 'Chicago'}",Watra Night Club,+17739270710,$$,2.5,12,[],https://www.yelp.com/biz/watra-night-club-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
716,la-botana-chicago,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'karaoke', 'title': 'Karaoke'}]","{'longitude': -87.72389, 'latitude': 41.80543}",(773) 847-6642,57.14667071740529,-NePLptmLM741sOxMEcoNg,,False,"{'zip_code': '60632', 'state': 'IL', 'country': 'US', 'display_address': ['4818 S Pulaski Rd', 'Chicago, IL 60632'], 'address3': '', 'address1': '4818 S Pulaski Rd', 'address2': '', 'city': 'Chicago'}",La Botana,+17738476642,,4.0,2,[],https://www.yelp.com/biz/la-botana-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
717,machetes-big-quesadillas-chicago-2,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]","{'longitude': -87.72026, 'latitude': 41.80462}",(773) 321-9143,111.91507098136135,ykjmmRpK_6lmTIRMVPPl9g,https://s3-media3.fl.yelpcdn.com/bphoto/IUFI4YSs9Phx6Lfpj_bKzQ/o.jpg,False,"{'zip_code': '60632', 'state': 'IL', 'country': 'US', 'display_address': ['4888 S Archer Ave', 'Chicago, IL 60632'], 'address3': '', 'address1': '4888 S Archer Ave', 'address2': '', 'city': 'Chicago'}",Machetes Big Quesadillas,+17733219143,$,4.0,57,"['delivery', 'pickup']",https://www.yelp.com/biz/machetes-big-quesadillas-chicago-2?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
718,el-rey-del-taco-and-burritos-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'longitude': -87.718216732443, 'latitude': 41.8053123754219}",(773) 847-6116,110.27911986274081,GoQHBJtYWODLAah4_zRWlw,https://s3-media2.fl.yelpcdn.com/bphoto/t5jR6Hu8VaUQv_weR3M1CA/o.jpg,False,"{'zip_code': '60632', 'state': 'IL', 'country': 'US', 'display_address': ['4835 S Archer Ave', 'Chicago, IL 60632'], 'address3': '', 'address1': '4835 S Archer Ave', 'address2': '', 'city': 'Chicago'}",El Rey Del Taco & Burritos,+17738476116,$,3.5,41,[],https://www.yelp.com/biz/el-rey-del-taco-and-burritos-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
719,polish-highlander-alliance-of-north-america-chicago,"[{'alias': 'polish', 'title': 'Polish'}]","{'longitude': -87.71762, 'latitude': 41.80623}",(773) 523-7632,165.66013065087367,R1vv2jV2ECB1eOSvEHclCA,https://s3-media1.fl.yelpcdn.com/bphoto/bxzV5cMfcer4qXWcsPWFgw/o.jpg,False,"{'zip_code': '60632', 'state': 'IL', 'country': 'US', 'display_address': ['4808 S Archer Ave', 'Chicago, IL 60632'], 'address3': '', 'address1': '4808 S Archer Ave', 'address2': '', 'city': 'Chicago'}",Polish Highlander Alliance of North America,+17735237632,$$,4.5,11,[],https://www.yelp.com/biz/polish-highlander-alliance-of-north-america-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
720,neveria-de-colores-chicago,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'longitude': -87.72045, 'latitude': 41.80449}",(773) 847-4594,134.37401825330863,Y4K59W_YhrObxvdm4-mD7w,https://s3-media1.fl.yelpcdn.com/bphoto/wI0AvNfDT9OF4LE4Pyo58w/o.jpg,False,"{'zip_code': '60632', 'state': 'IL', 'country': 'US', 'display_address': ['3838 W 49th St', 'Chicago, IL 60632'], 'address3': '', 'address1': '3838 W 49th St', 'address2': '', 'city': 'Chicago'}",Neveria De Colores,+17738474594,$,4.5,11,[],https://www.yelp.com/biz/neveria-de-colores-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
721,el-basurero-chicago,"[{'alias': 'seafood', 'title': 'Seafood'}]","{'longitude': -87.71636, 'latitude': 41.80642}",(773) 823-1555,115.95050141100046,AQO43NtJbwBoRGsVNL94Fg,https://s3-media1.fl.yelpcdn.com/bphoto/jnVvKVGX0PJX76ynl78Z5Q/o.jpg,False,"{'zip_code': '60632', 'state': 'IL', 'country': 'US', 'display_address': ['4781 S Archer', 'Chicago, IL 60632'], 'address3': '', 'address1': '4781 S Archer', 'address2': None, 'city': 'Chicago'}",El Basurero,+17738231555,,2.5,11,"['delivery', 'pickup']",https://www.yelp.com/biz/el-basurero-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
722,little-caesars-pizza-chicago-14,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'longitude': -87.7044056, 'latitude': 41.8066633}",(773) 254-6868,53.45236856308733,tHVDdPtz8IN3aFDZik33vQ,https://s3-media3.fl.yelpcdn.com/bphoto/koBItkFxVDe6ImkjqPDI4g/o.jpg,False,"{'zip_code': '60632', 'state': 'IL', 'country': 'US', 'display_address': ['3225 W. 47Th Place', 'Chicago, IL 60632'], 'address3': '', 'address1': '3225 W. 47Th Place', 'address2': '', 'city': 'Chicago'}",Little Caesars Pizza,+17732546868,$,3.0,6,[],https://www.yelp.com/biz/little-caesars-pizza-chicago-14?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
723,seven-star-chicago-3,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'longitude': -87.7044569362071, 'latitude': 41.8061217308563}",(773) 254-3131,90.50211437783716,8ogBepUZsGZ5CYuuP5h-dg,https://s3-media3.fl.yelpcdn.com/bphoto/ih-VdwR6Qyzal0096vvkoA/o.jpg,False,"{'zip_code': '60632', 'state': 'IL', 'country': 'US', 'display_address': ['3209 W 47th Pl', 'Chicago, IL 60632'], 'address3': '', 'address1': '3209 W 47th Pl', 'address2': '', 'city': 'Chicago'}",Seven Star,+17732543131,$,3.0,7,[],https://www.yelp.com/biz/seven-star-chicago-3?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
724,tom-tom-tamale-and-bakery-company-chicago,"[{'alias': 'bakeries', 'title': 'Bakeries'}]","{'longitude': -87.69199, 'latitude': 41.80672}",(773) 523-5675,183.8432680422745,utdsRteXMJsjZbxMc_f9BA,https://s3-media3.fl.yelpcdn.com/bphoto/tDzLROcZhIkRvVXeeFRLNQ/o.jpg,False,"{'zip_code': '60632', 'state': 'IL', 'country': 'US', 'display_address': ['4750 S Washtenaw Ave', 'Chicago, IL 60632'], 'address3': '', 'address1': '4750 S Washtenaw Ave', 'address2': '', 'city': 'Chicago'}",Tom Tom Tamale & Bakery Company,+17735235675,$,4.5,19,['delivery'],https://www.yelp.com/biz/tom-tom-tamale-and-bakery-company-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
725,positanos-pizza-chicago,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'longitude': -87.66526, 'latitude': 41.80548}",(773) 247-4100,13.234196446653602,5AUnRhH7bAhXiuAXqcPtiA,https://s3-media3.fl.yelpcdn.com/bphoto/Bob7m8YCRyIoZVmlVh08vg/o.jpg,False,"{'zip_code': '60609', 'state': 'IL', 'country': 'US', 'display_address': ['4844 S Ashland Ave', 'Chicago, IL 60609'], 'address3': '', 'address1': '4844 S Ashland Ave', 'address2': '', 'city': 'Chicago'}",Positano's Pizza,+17732474100,$,3.5,5,['pickup'],https://www.yelp.com/biz/positanos-pizza-chicago?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
726,lifes-sweeter-side-chicago-2,"[{'alias': 'desserts', 'title': 'Desserts'}]","{'longitude': -87.6554183959961, 'latitude': 41.8124465942383}",(815) 993-1557,120.08314159253617,DpG5aFpWrtuH1hVg_OLuww,https://s3-media2.fl.yelpcdn.com/bphoto/mvgZVldWlznCCWgmZ2keOw/o.jpg,False,"{'zip_code': '60609', 'state': 'IL', 'country': 'US', 'display_address': ['Chicago, IL 60609'], 'address3': '', 'address1': '', 'address2': None, 'city': 'Chicago'}",Life's Sweeter Side,+18159931557,,5.0,1,[],https://www.yelp.com/biz/lifes-sweeter-side-chicago-2?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
727,cookies-w-flavor-chicago-2,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]","{'longitude': -87.6673202514648, 'latitude': 41.8075408935547}",(312) 493-7005,120.08314159253617,61E4AcrIsLzhLi8Hebl3eg,https://s3-media3.fl.yelpcdn.com/bphoto/rw9LL7ybc_-VmfCQP6ZACg/o.jpg,False,"{'zip_code': '60609', 'state': 'IL', 'country': 'US', 'display_address': ['Chicago, IL 60609'], 'address3': None, 'address1': '', 'address2': '', 'city': 'Chicago'}",Cookies w/flavor,+13124937005,,1.0,2,[],https://www.yelp.com/biz/cookies-w-flavor-chicago-2?adjust_creative=dW4zIQkrq-ERae-qzQFP8g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dW4zIQkrq-ERae-qzQFP8g
